ResponseTime;RunID;Epoch;TransactionName
1,325;RID-0;1483099;TR_02
1,322;RID-0;1482870;TR_02
1,373;RID-0;1481642;TR_02
1,336;RID-0;1481525;TR_02
1,305;RID-0;1481390;TR_02
1,713;RID-0;1481348;TR_02
1,309;RID-0;1480935;TR_02
1,375;RID-0;1480924;TR_02
1,329;RID-0;1480924;TR_02
1,336;RID-0;1479844;TR_02
1,316;RID-0;1479462;TR_02
1,331;RID-0;1479052;TR_02
1,368;RID-0;1479018;TR_02
1,354;RID-0;1478944;TR_02
1,324;RID-0;1478872;TR_02
1,438;RID-0;1478710;TR_02
1,328;RID-0;1478508;TR_02
1,362;RID-0;1477777;TR_02
1,363;RID-0;1477584;TR_02
1,431;RID-0;1477264;TR_02
1,399;RID-0;1476810;TR_02
1,365;RID-0;1476395;TR_02
1,358;RID-0;1475810;TR_02
1,303;RID-0;1475574;TR_02
1,335;RID-0;1474362;TR_02
1,323;RID-0;1473945;TR_02
1,340;RID-0;1473917;TR_02
1,332;RID-0;1473807;TR_02
1,342;RID-0;1473659;TR_02
1,313;RID-0;1473641;TR_02
1,334;RID-0;1473617;TR_02
1,357;RID-0;1473519;TR_02
1,329;RID-0;1473395;TR_02
1,334;RID-0;1472866;TR_02
1,354;RID-0;1472266;TR_02
1,337;RID-0;1472130;TR_02
1,343;RID-0;1472046;TR_02
1,316;RID-0;1471941;TR_02
1,334;RID-0;1471913;TR_02
1,325;RID-0;1471505;TR_02
1,345;RID-0;1471430;TR_02
1,302;RID-0;1471379;TR_02
1,316;RID-0;1471369;TR_02
1,327;RID-0;1470607;TR_02
1,321;RID-0;1470586;TR_02
1,357;RID-0;1469631;TR_02
1,355;RID-0;1469380;TR_02
1,313;RID-0;1467953;TR_02
1,312;RID-0;1466708;TR_02
1,317;RID-0;1466543;TR_02
1,312;RID-0;1463784;TR_02
1,359;RID-0;1463681;TR_02
1,324;RID-0;1463508;TR_02
1,306;RID-0;1463435;TR_02
1,329;RID-0;1463287;TR_02
1,629;RID-0;1462260;TR_02
1,313;RID-0;1462002;TR_02
1,327;RID-0;1461287;TR_02
1,323;RID-0;1460709;TR_02
1,321;RID-0;1459726;TR_02
1,310;RID-0;1459328;TR_02
1,358;RID-0;1459098;TR_02
1,330;RID-0;1458848;TR_02
1,327;RID-0;1457525;TR_02
1,344;RID-0;1457260;TR_02
1,323;RID-0;1456037;TR_02
1,322;RID-0;1455863;TR_02
1,319;RID-0;1455733;TR_02
1,329;RID-0;1455550;TR_02
1,328;RID-0;1455228;TR_02
1,320;RID-0;1455152;TR_02
1,328;RID-0;1454934;TR_02
1,349;RID-0;1454809;TR_02
1,329;RID-0;1454538;TR_02
1,349;RID-0;1454530;TR_02
1,311;RID-0;1454377;TR_02
1,314;RID-0;1454349;TR_02
1,311;RID-0;1454330;TR_02
1,312;RID-0;1454060;TR_02
1,329;RID-0;1454054;TR_02
1,322;RID-0;1453989;TR_02
1,332;RID-0;1453340;TR_02
1,311;RID-0;1452591;TR_02
1,316;RID-0;1452478;TR_02
1,345;RID-0;1452327;TR_02
1,345;RID-0;1452051;TR_02
1,339;RID-0;1451651;TR_02
1,363;RID-0;1450242;TR_02
1,354;RID-0;1449296;TR_02
1,347;RID-0;1448559;TR_02
1,350;RID-0;1448532;TR_02
1,314;RID-0;1448381;TR_02
1,338;RID-0;1447899;TR_02
1,364;RID-0;1447392;TR_02
1,319;RID-0;1447383;TR_02
1,319;RID-0;1447365;TR_02
1,311;RID-0;1446905;TR_02
1,329;RID-0;1446875;TR_02
1,333;RID-0;1446782;TR_02
1,302;RID-0;1445967;TR_02
1,318;RID-0;1445916;TR_02
1,333;RID-0;1445849;TR_02
1,330;RID-0;1445645;TR_02
1,310;RID-0;1445310;TR_02
1,328;RID-0;1444525;TR_02
1,356;RID-0;1444401;TR_02
1,325;RID-0;1444353;TR_02
1,325;RID-0;1443947;TR_02
1,322;RID-0;1443569;TR_02
1,313;RID-0;1443273;TR_02
1,308;RID-0;1443000;TR_02
1,339;RID-0;1442396;TR_02
1,338;RID-0;1442129;TR_02
1,325;RID-0;1440525;TR_02
1,347;RID-0;1439641;TR_02
1,313;RID-0;1439157;TR_02
1,357;RID-0;1438808;TR_02
1,320;RID-0;1438260;TR_02
1,324;RID-0;1438197;TR_02
1,322;RID-0;1437979;TR_02
1,354;RID-0;1437236;TR_02
1,323;RID-0;1436797;TR_02
1,315;RID-0;1436773;TR_02
1,325;RID-0;1436689;TR_02
1,312;RID-0;1436308;TR_02
1,319;RID-0;1436163;TR_02
1,331;RID-0;1435802;TR_02
1,335;RID-0;1435704;TR_02
1,308;RID-0;1435497;TR_02
1,348;RID-0;1434910;TR_02
1,323;RID-0;1434853;TR_02
1,350;RID-0;1433917;TR_02
1,335;RID-0;1433905;TR_02
1,321;RID-0;1433356;TR_02
1,345;RID-0;1433135;TR_02
1,314;RID-0;1432418;TR_02
1,354;RID-0;1431937;TR_02
1,322;RID-0;1431175;TR_02
1,612;RID-0;1431105;TR_02
1,311;RID-0;1431075;TR_02
1,308;RID-0;1430647;TR_02
1,327;RID-0;1430230;TR_02
1,341;RID-0;1429987;TR_02
1,331;RID-0;1429192;TR_02
1,318;RID-0;1429178;TR_02
1,335;RID-0;1429052;TR_02
1,324;RID-0;1428999;TR_02
1,357;RID-0;1428849;TR_02
1,309;RID-0;1428818;TR_02
1,328;RID-0;1428485;TR_02
1,386;RID-0;1428094;TR_02
1,331;RID-0;1428067;TR_02
1,322;RID-0;1427591;TR_02
1,335;RID-0;1427060;TR_02
1,355;RID-0;1426710;TR_02
1,322;RID-0;1426629;TR_02
1,309;RID-0;1425421;TR_02
1,346;RID-0;1424676;TR_02
1,308;RID-0;1423692;TR_02
1,317;RID-0;1423175;TR_02
1,361;RID-0;1422151;TR_02
1,331;RID-0;1421738;TR_02
1,351;RID-0;1421282;TR_02
1,340;RID-0;1421218;TR_02
1,330;RID-0;1421187;TR_02
1,340;RID-0;1421088;TR_02
1,335;RID-0;1420959;TR_02
1,323;RID-0;1420681;TR_02
1,329;RID-0;1420444;TR_02
1,328;RID-0;1419523;TR_02
1,315;RID-0;1419314;TR_02
1,306;RID-0;1418909;TR_02
1,341;RID-0;1418780;TR_02
1,358;RID-0;1418324;TR_02
1,309;RID-0;1417305;TR_02
1,347;RID-0;1417076;TR_02
1,323;RID-0;1416868;TR_02
1,328;RID-0;1416522;TR_02
1,344;RID-0;1415409;TR_02
1,324;RID-0;1414726;TR_02
1,338;RID-0;1414661;TR_02
1,357;RID-0;1414467;TR_02
1,338;RID-0;1414297;TR_02
1,332;RID-0;1414018;TR_02
1,430;RID-0;1413057;TR_02
1,288;RID-0;1412768;TR_02
1,310;RID-0;1411689;TR_02
1,309;RID-0;1411397;TR_02
1,345;RID-0;1410795;TR_02
1,325;RID-0;1410666;TR_02
1,347;RID-0;1410469;TR_02
1,319;RID-0;1410011;TR_02
1,362;RID-0;1409760;TR_02
1,315;RID-0;1409657;TR_02
1,332;RID-0;1409362;TR_02
1,340;RID-0;1409270;TR_02
1,306;RID-0;1409082;TR_02
1,322;RID-0;1409067;TR_02
1,388;RID-0;1408760;TR_02
1,309;RID-0;1408002;TR_02
1,324;RID-0;1407896;TR_02
1,320;RID-0;1407886;TR_02
1,326;RID-0;1407554;TR_02
1,311;RID-0;1405885;TR_02
1,342;RID-0;1405453;TR_02
1,406;RID-0;1405369;TR_02
1,313;RID-0;1405026;TR_02
1,322;RID-0;1404654;TR_02
1,332;RID-0;1404580;TR_02
1,343;RID-0;1404468;TR_02
1,341;RID-0;1404344;TR_02
1,297;RID-0;1404291;TR_02
1,312;RID-0;1403844;TR_02
1,334;RID-0;1403790;TR_02
1,335;RID-0;1403585;TR_02
1,368;RID-0;1403553;TR_02
1,325;RID-0;1403470;TR_02
1,298;RID-0;1403445;TR_02
1,334;RID-0;1403224;TR_02
1,384;RID-0;1403044;TR_02
1,351;RID-0;1402947;TR_02
1,405;RID-0;1402815;TR_02
1,332;RID-0;1402713;TR_02
1,379;RID-0;1402688;TR_02
1,318;RID-0;1402495;TR_02
1,324;RID-0;1401126;TR_02
1,308;RID-0;1400209;TR_02
1,396;RID-0;1400001;TR_02
0,231;RID-0;1398401;TR_02
1,356;RID-0;1398313;TR_02
1,299;RID-0;1397151;TR_02
1,307;RID-0;1396807;TR_02
1,317;RID-0;1396688;TR_02
1,314;RID-0;1396052;TR_02
1,335;RID-0;1395701;TR_02
1,320;RID-0;1395606;TR_02
1,311;RID-0;1395026;TR_02
1,315;RID-0;1394571;TR_02
1,305;RID-0;1393632;TR_02
1,316;RID-0;1393238;TR_02
1,326;RID-0;1393047;TR_02
1,346;RID-0;1391824;TR_02
1,331;RID-0;1390889;TR_02
1,923;RID-0;1390731;TR_02
1,313;RID-0;1390260;TR_02
1,303;RID-0;1389892;TR_02
1,331;RID-0;1389700;TR_02
1,323;RID-0;1389671;TR_02
1,323;RID-0;1389254;TR_02
1,325;RID-0;1388498;TR_02
1,331;RID-0;1387995;TR_02
1,348;RID-0;1387349;TR_02
1,321;RID-0;1386788;TR_02
1,316;RID-0;1386697;TR_02
1,317;RID-0;1386671;TR_02
1,332;RID-0;1386422;TR_02
1,327;RID-0;1385950;TR_02
1,316;RID-0;1385465;TR_02
1,319;RID-0;1385436;TR_02
1,330;RID-0;1384326;TR_02
1,381;RID-0;1384200;TR_02
1,300;RID-0;1384110;TR_02
1,321;RID-0;1383798;TR_02
1,333;RID-0;1383697;TR_02
1,324;RID-0;1383504;TR_02
1,323;RID-0;1382499;TR_02
1,319;RID-0;1382498;TR_02
1,322;RID-0;1382152;TR_02
1,324;RID-0;1382008;TR_02
1,334;RID-0;1381172;TR_02
1,330;RID-0;1380849;TR_02
1,372;RID-0;1380674;TR_02
1,319;RID-0;1380024;TR_02
1,313;RID-0;1379816;TR_02
1,326;RID-0;1379595;TR_02
1,350;RID-0;1378870;TR_02
1,329;RID-0;1377497;TR_02
1,323;RID-0;1377344;TR_02
1,308;RID-0;1376647;TR_02
1,354;RID-0;1376491;TR_02
1,316;RID-0;1375455;TR_02
1,373;RID-0;1375119;TR_02
1,328;RID-0;1374957;TR_02
1,320;RID-0;1374624;TR_02
1,327;RID-0;1374582;TR_02
1,328;RID-0;1374191;TR_02
1,352;RID-0;1373939;TR_02
1,318;RID-0;1373706;TR_02
1,324;RID-0;1373533;TR_02
1,334;RID-0;1373465;TR_02
1,349;RID-0;1373457;TR_02
1,328;RID-0;1373372;TR_02
1,320;RID-0;1373004;TR_02
1,342;RID-0;1372569;TR_02
1,323;RID-0;1372555;TR_02
1,307;RID-0;1372228;TR_02
1,339;RID-0;1372137;TR_02
1,320;RID-0;1371931;TR_02
1,313;RID-0;1370845;TR_02
1,342;RID-0;1370675;TR_02
1,339;RID-0;1370094;TR_02
1,322;RID-0;1369749;TR_02
0,259;RID-0;1369679;TR_02
1,343;RID-0;1369356;TR_02
1,354;RID-0;1369211;TR_02
1,326;RID-0;1369071;TR_02
1,592;RID-0;1368634;TR_02
1,320;RID-0;1368226;TR_02
1,366;RID-0;1367781;TR_02
1,328;RID-0;1367391;TR_02
1,339;RID-0;1367145;TR_02
1,311;RID-0;1366590;TR_02
1,315;RID-0;1366277;TR_02
1,350;RID-0;1365598;TR_02
1,316;RID-0;1365046;TR_02
1,353;RID-0;1364871;TR_02
1,344;RID-0;1363682;TR_02
0,237;RID-0;1363463;TR_02
1,329;RID-0;1362906;TR_02
1,316;RID-0;1361049;TR_02
1,352;RID-0;1360699;TR_02
1,308;RID-0;1360673;TR_02
1,319;RID-0;1360477;TR_02
1,331;RID-0;1360437;TR_02
1,338;RID-0;1358732;TR_02
1,339;RID-0;1358298;TR_02
1,321;RID-0;1358160;TR_02
1,338;RID-0;1357996;TR_02
1,321;RID-0;1357939;TR_02
1,618;RID-0;1357929;TR_02
1,320;RID-0;1357508;TR_02
1,324;RID-0;1357338;TR_02
1,325;RID-0;1356882;TR_02
1,368;RID-0;1356144;TR_02
1,317;RID-0;1355961;TR_02
1,313;RID-0;1355957;TR_02
1,330;RID-0;1355605;TR_02
1,329;RID-0;1355592;TR_02
1,351;RID-0;1355247;TR_02
1,342;RID-0;1354627;TR_02
1,351;RID-0;1354574;TR_02
1,378;RID-0;1354514;TR_02
1,323;RID-0;1354477;TR_02
1,344;RID-0;1354412;TR_02
1,310;RID-0;1354294;TR_02
1,328;RID-0;1353217;TR_02
1,325;RID-0;1352601;TR_02
1,363;RID-0;1352126;TR_02
1,326;RID-0;1351859;TR_02
1,315;RID-0;1351619;TR_02
1,346;RID-0;1351581;TR_02
1,328;RID-0;1350710;TR_02
1,308;RID-0;1350703;TR_02
1,620;RID-0;1350435;TR_02
1,315;RID-0;1350017;TR_02
1,314;RID-0;1349820;TR_02
1,304;RID-0;1349743;TR_02
1,340;RID-0;1349388;TR_02
1,315;RID-0;1348987;TR_02
1,327;RID-0;1348913;TR_02
1,308;RID-0;1347515;TR_02
1,337;RID-0;1346978;TR_02
1,318;RID-0;1346335;TR_02
1,344;RID-0;1345516;TR_02
1,339;RID-0;1345343;TR_02
1,324;RID-0;1345295;TR_02
1,638;RID-0;1344530;TR_02
1,634;RID-0;1343755;TR_02
1,334;RID-0;1343680;TR_02
1,369;RID-0;1343402;TR_02
1,342;RID-0;1342780;TR_02
1,334;RID-0;1342049;TR_02
1,311;RID-0;1341535;TR_02
1,308;RID-0;1340689;TR_02
1,325;RID-0;1340402;TR_02
1,312;RID-0;1340196;TR_02
1,340;RID-0;1339323;TR_02
1,317;RID-0;1339318;TR_02
1,336;RID-0;1338814;TR_02
1,327;RID-0;1338726;TR_02
1,353;RID-0;1338515;TR_02
1,679;RID-0;1337915;TR_02
1,345;RID-0;1337839;TR_02
1,337;RID-0;1337374;TR_02
1,320;RID-0;1337200;TR_02
1,325;RID-0;1337110;TR_02
1,621;RID-0;1336808;TR_02
1,584;RID-0;1336476;TR_02
1,326;RID-0;1336291;TR_02
1,334;RID-0;1335988;TR_02
1,326;RID-0;1335646;TR_02
1,323;RID-0;1335011;TR_02
1,319;RID-0;1334705;TR_02
1,332;RID-0;1334691;TR_02
1,331;RID-0;1333208;TR_02
1,347;RID-0;1333024;TR_02
1,316;RID-0;1332365;TR_02
1,339;RID-0;1332011;TR_02
1,321;RID-0;1331512;TR_02
1,326;RID-0;1331222;TR_02
1,335;RID-0;1331032;TR_02
1,319;RID-0;1330170;TR_02
1,342;RID-0;1329860;TR_02
1,320;RID-0;1329824;TR_02
1,632;RID-0;1329808;TR_02
1,324;RID-0;1329092;TR_02
1,332;RID-0;1328862;TR_02
1,346;RID-0;1328816;TR_02
1,347;RID-0;1328801;TR_02
1,326;RID-0;1328514;TR_02
1,331;RID-0;1327466;TR_02
1,323;RID-0;1327152;TR_02
1,317;RID-0;1327000;TR_02
1,346;RID-0;1326597;TR_02
1,326;RID-0;1325651;TR_02
1,316;RID-0;1325452;TR_02
1,349;RID-0;1325247;TR_02
1,327;RID-0;1324436;TR_02
1,334;RID-0;1323991;TR_02
1,340;RID-0;1323711;TR_02
1,340;RID-0;1323699;TR_02
1,334;RID-0;1323047;TR_02
1,335;RID-0;1321872;TR_02
1,324;RID-0;1321821;TR_02
1,332;RID-0;1321786;TR_02
1,335;RID-0;1321310;TR_02
1,346;RID-0;1321163;TR_02
1,330;RID-0;1321136;TR_02
1,324;RID-0;1321007;TR_02
1,632;RID-0;1320076;TR_02
1,342;RID-0;1319890;TR_02
1,339;RID-0;1319534;TR_02
1,321;RID-0;1319210;TR_02
1,341;RID-0;1317871;TR_02
1,317;RID-0;1317819;TR_02
1,352;RID-0;1317755;TR_02
1,342;RID-0;1317633;TR_02
1,328;RID-0;1317492;TR_02
1,322;RID-0;1316932;TR_02
1,329;RID-0;1316656;TR_02
1,325;RID-0;1315642;TR_02
1,334;RID-0;1315474;TR_02
1,325;RID-0;1315402;TR_02
1,341;RID-0;1314969;TR_02
1,334;RID-0;1314585;TR_02
1,306;RID-0;1314319;TR_02
1,891;RID-0;1313803;TR_02
1,335;RID-0;1313744;TR_02
1,335;RID-0;1313648;TR_02
1,348;RID-0;1310762;TR_02
1,872;RID-0;1310360;TR_02
1,375;RID-0;1310001;TR_02
1,329;RID-0;1309726;TR_02
1,334;RID-0;1309427;TR_02
1,324;RID-0;1308068;TR_02
1,842;RID-0;1307641;TR_02
1,331;RID-0;1307616;TR_02
1,877;RID-0;1307488;TR_02
1,347;RID-0;1307266;TR_02
1,323;RID-0;1305818;TR_02
1,338;RID-0;1305794;TR_02
1,340;RID-0;1305741;TR_02
1,330;RID-0;1305640;TR_02
1,330;RID-0;1305306;TR_02
1,322;RID-0;1305215;TR_02
1,331;RID-0;1304459;TR_02
1,321;RID-0;1304197;TR_02
1,326;RID-0;1303819;TR_02
1,350;RID-0;1303585;TR_02
1,330;RID-0;1302644;TR_02
1,354;RID-0;1302408;TR_02
1,343;RID-0;1302371;TR_02
1,325;RID-0;1302056;TR_02
1,318;RID-0;1301874;TR_02
1,328;RID-0;1301245;TR_02
1,363;RID-0;1301139;TR_02
1,326;RID-0;1301062;TR_02
1,338;RID-0;1300681;TR_02
1,345;RID-0;1300510;TR_02
1,338;RID-0;1300414;TR_02
1,330;RID-0;1299624;TR_02
1,332;RID-0;1299213;TR_02
1,346;RID-0;1298563;TR_02
1,332;RID-0;1298328;TR_02
1,338;RID-0;1297954;TR_02
1,337;RID-0;1297283;TR_02
1,328;RID-0;1296433;TR_02
1,346;RID-0;1296023;TR_02
1,356;RID-0;1295803;TR_02
1,320;RID-0;1294886;TR_02
1,330;RID-0;1294817;TR_02
1,617;RID-0;1294590;TR_02
1,319;RID-0;1294462;TR_02
1,389;RID-0;1294272;TR_02
1,324;RID-0;1294234;TR_02
1,331;RID-0;1294149;TR_02
1,625;RID-0;1293683;TR_02
1,349;RID-0;1293487;TR_02
1,313;RID-0;1293273;TR_02
1,322;RID-0;1293115;TR_02
1,409;RID-0;1293039;TR_02
1,334;RID-0;1291700;TR_02
1,352;RID-0;1290791;TR_02
1,336;RID-0;1290679;TR_02
1,323;RID-0;1289287;TR_02
1,312;RID-0;1289248;TR_02
1,331;RID-0;1289189;TR_02
1,319;RID-0;1288833;TR_02
1,322;RID-0;1288456;TR_02
1,340;RID-0;1288156;TR_02
1,351;RID-0;1287950;TR_02
1,310;RID-0;1287731;TR_02
1,327;RID-0;1287597;TR_02
1,317;RID-0;1287531;TR_02
1,330;RID-0;1287526;TR_02
1,324;RID-0;1287416;TR_02
1,313;RID-0;1287193;TR_02
1,337;RID-0;1286793;TR_02
1,309;RID-0;1286462;TR_02
1,328;RID-0;1285779;TR_02
1,334;RID-0;1285411;TR_02
2,019;RID-0;1285006;TR_02
1,312;RID-0;1284718;TR_02
1,310;RID-0;1284302;TR_02
1,323;RID-0;1284107;TR_02
1,336;RID-0;1283955;TR_02
1,327;RID-0;1283904;TR_02
1,343;RID-0;1283666;TR_02
1,310;RID-0;1283172;TR_02
1,337;RID-0;1282265;TR_02
1,768;RID-0;1281664;TR_02
1,343;RID-0;1281628;TR_02
1,382;RID-0;1280630;TR_02
1,396;RID-0;1280459;TR_02
1,658;RID-0;1280444;TR_02
1,368;RID-0;1280102;TR_02
1,328;RID-0;1279882;TR_02
1,328;RID-0;1279860;TR_02
1,647;RID-0;1279469;TR_02
1,337;RID-0;1277288;TR_02
1,324;RID-0;1277175;TR_02
1,328;RID-0;1276935;TR_02
1,317;RID-0;1276506;TR_02
1,356;RID-0;1276257;TR_02
1,332;RID-0;1275483;TR_02
1,324;RID-0;1275075;TR_02
1,639;RID-0;1274538;TR_02
1,296;RID-0;1273950;TR_02
1,353;RID-0;1273914;TR_02
1,350;RID-0;1273594;TR_02
1,320;RID-0;1272770;TR_02
1,337;RID-0;1272690;TR_02
1,322;RID-0;1271952;TR_02
1,324;RID-0;1271749;TR_02
1,331;RID-0;1271258;TR_02
1,345;RID-0;1270701;TR_02
1,326;RID-0;1270631;TR_02
1,349;RID-0;1270402;TR_02
1,334;RID-0;1270039;TR_02
1,315;RID-0;1269843;TR_02
1,352;RID-0;1269479;TR_02
1,630;RID-0;1269421;TR_02
1,348;RID-0;1269001;TR_02
1,340;RID-0;1268778;TR_02
1,328;RID-0;1268740;TR_02
1,327;RID-0;1268654;TR_02
1,391;RID-0;1268163;TR_02
1,326;RID-0;1267167;TR_02
1,341;RID-0;1266828;TR_02
1,335;RID-0;1266582;TR_02
1,332;RID-0;1266383;TR_02
1,396;RID-0;1266376;TR_02
1,324;RID-0;1266071;TR_02
1,334;RID-0;1265739;TR_02
1,342;RID-0;1264893;TR_02
1,317;RID-0;1264870;TR_02
1,325;RID-0;1264803;TR_02
1,322;RID-0;1263227;TR_02
1,315;RID-0;1262278;TR_02
1,315;RID-0;1262143;TR_02
1,355;RID-0;1261980;TR_02
1,335;RID-0;1261893;TR_02
1,352;RID-0;1261872;TR_02
1,328;RID-0;1261830;TR_02
1,318;RID-0;1261816;TR_02
1,316;RID-0;1260874;TR_02
1,316;RID-0;1260426;TR_02
1,326;RID-0;1260088;TR_02
1,303;RID-0;1260016;TR_02
1,321;RID-0;1259982;TR_02
1,311;RID-0;1259618;TR_02
1,350;RID-0;1259480;TR_02
1,325;RID-0;1258794;TR_02
1,318;RID-0;1257115;TR_02
1,338;RID-0;1256810;TR_02
1,316;RID-0;1256577;TR_02
1,319;RID-0;1256306;TR_02
1,338;RID-0;1256210;TR_02
1,316;RID-0;1256061;TR_02
1,325;RID-0;1255993;TR_02
1,355;RID-0;1255571;TR_02
1,320;RID-0;1255364;TR_02
1,323;RID-0;1255286;TR_02
1,326;RID-0;1254636;TR_02
1,383;RID-0;1254511;TR_02
1,375;RID-0;1254454;TR_02
1,627;RID-0;1254388;TR_02
1,314;RID-0;1253452;TR_02
1,413;RID-0;1253213;TR_02
2,040;RID-0;1252502;TR_02
1,310;RID-0;1251764;TR_02
1,325;RID-0;1251198;TR_02
1,308;RID-0;1250863;TR_02
1,402;RID-0;1250680;TR_02
1,324;RID-0;1249939;TR_02
1,334;RID-0;1249914;TR_02
1,303;RID-0;1249496;TR_02
1,314;RID-0;1248294;TR_02
1,347;RID-0;1248087;TR_02
1,314;RID-0;1247742;TR_02
1,326;RID-0;1246183;TR_02
1,305;RID-0;1245824;TR_02
1,309;RID-0;1244921;TR_02
1,338;RID-0;1244533;TR_02
1,319;RID-0;1244420;TR_02
1,315;RID-0;1244009;TR_02
1,326;RID-0;1243973;TR_02
1,308;RID-0;1243200;TR_02
1,320;RID-0;1243046;TR_02
1,398;RID-0;1241732;TR_02
1,322;RID-0;1241680;TR_02
1,327;RID-0;1241603;TR_02
1,343;RID-0;1241459;TR_02
1,349;RID-0;1241240;TR_02
1,338;RID-0;1240871;TR_02
1,325;RID-0;1240763;TR_02
1,354;RID-0;1240572;TR_02
1,414;RID-0;1240013;TR_02
1,623;RID-0;1239623;TR_02
1,436;RID-0;1238959;TR_02
1,314;RID-0;1238924;TR_02
1,321;RID-0;1238716;TR_02
1,317;RID-0;1238457;TR_02
1,333;RID-0;1238319;TR_02
1,331;RID-0;1237948;TR_02
1,328;RID-0;1237895;TR_02
1,317;RID-0;1237894;TR_02
1,321;RID-0;1236716;TR_02
1,339;RID-0;1236254;TR_02
1,315;RID-0;1235483;TR_02
1,360;RID-0;1235299;TR_02
1,328;RID-0;1234139;TR_02
1,313;RID-0;1233876;TR_02
1,345;RID-0;1233678;TR_02
1,328;RID-0;1232932;TR_02
1,364;RID-0;1232591;TR_02
1,345;RID-0;1232573;TR_02
1,312;RID-0;1232159;TR_02
1,626;RID-0;1232120;TR_02
1,329;RID-0;1231200;TR_02
1,333;RID-0;1231118;TR_02
1,335;RID-0;1230892;TR_02
1,343;RID-0;1230703;TR_02
1,327;RID-0;1230590;TR_02
1,386;RID-0;1230427;TR_02
1,337;RID-0;1230231;TR_02
1,314;RID-0;1230206;TR_02
1,319;RID-0;1230048;TR_02
1,350;RID-0;1229978;TR_02
1,345;RID-0;1229050;TR_02
1,351;RID-0;1228918;TR_02
1,431;RID-0;1227819;TR_02
1,454;RID-0;1226953;TR_02
1,337;RID-0;1226678;TR_02
1,325;RID-0;1226566;TR_02
1,436;RID-0;1225477;TR_02
1,451;RID-0;1224944;TR_02
1,626;RID-0;1224908;TR_02
1,326;RID-0;1224785;TR_02
1,447;RID-0;1224771;TR_02
1,369;RID-0;1224771;TR_02
1,333;RID-0;1224700;TR_02
1,347;RID-0;1224510;TR_02
1,365;RID-0;1224350;TR_02
1,344;RID-0;1223942;TR_02
1,337;RID-0;1223880;TR_02
1,335;RID-0;1223668;TR_02
1,317;RID-0;1223655;TR_02
1,343;RID-0;1223392;TR_02
1,319;RID-0;1222888;TR_02
1,359;RID-0;1222865;TR_02
1,325;RID-0;1222188;TR_02
1,311;RID-0;1220030;TR_02
1,337;RID-0;1219691;TR_02
1,335;RID-0;1219199;TR_02
1,351;RID-0;1218628;TR_02
1,334;RID-0;1217468;TR_02
1,331;RID-0;1216944;TR_02
1,330;RID-0;1216590;TR_02
1,348;RID-0;1215606;TR_02
1,324;RID-0;1215231;TR_02
1,613;RID-0;1214868;TR_02
1,318;RID-0;1214629;TR_02
1,323;RID-0;1214485;TR_02
1,311;RID-0;1214456;TR_02
1,320;RID-0;1214402;TR_02
1,328;RID-0;1214287;TR_02
1,323;RID-0;1214254;TR_02
1,322;RID-0;1214205;TR_02
1,309;RID-0;1214114;TR_02
1,641;RID-0;1213475;TR_02
1,316;RID-0;1213346;TR_02
1,318;RID-0;1213321;TR_02
1,315;RID-0;1212131;TR_02
1,315;RID-0;1212030;TR_02
1,336;RID-0;1211790;TR_02
1,351;RID-0;1210749;TR_02
1,316;RID-0;1209871;TR_02
1,320;RID-0;1209309;TR_02
1,319;RID-0;1208957;TR_02
1,310;RID-0;1208552;TR_02
1,321;RID-0;1208436;TR_02
1,349;RID-0;1208220;TR_02
1,324;RID-0;1208132;TR_02
1,348;RID-0;1207981;TR_02
1,690;RID-0;1207696;TR_02
1,621;RID-0;1207696;TR_02
1,332;RID-0;1206833;TR_02
1,348;RID-0;1206158;TR_02
1,311;RID-0;1205767;TR_02
1,340;RID-0;1205728;TR_02
1,304;RID-0;1205044;TR_02
1,338;RID-0;1203950;TR_02
1,318;RID-0;1203394;TR_02
1,316;RID-0;1202848;TR_02
1,319;RID-0;1202613;TR_02
1,340;RID-0;1201986;TR_02
1,311;RID-0;1201938;TR_02
1,321;RID-0;1201647;TR_02
1,415;RID-0;1201109;TR_02
1,329;RID-0;1201081;TR_02
1,361;RID-0;1201006;TR_02
1,327;RID-0;1200898;TR_02
1,335;RID-0;1200520;TR_02
1,329;RID-0;1200355;TR_02
1,346;RID-0;1199778;TR_02
1,345;RID-0;1199085;TR_02
1,353;RID-0;1198754;TR_02
1,329;RID-0;1197721;TR_02
1,304;RID-0;1197439;TR_02
1,328;RID-0;1197349;TR_02
1,319;RID-0;1197309;TR_02
1,371;RID-0;1197241;TR_02
1,312;RID-0;1197097;TR_02
1,376;RID-0;1195712;TR_02
1,515;RID-0;1195412;TR_02
1,443;RID-0;1195305;TR_02
1,336;RID-0;1194813;TR_02
1,318;RID-0;1194706;TR_02
1,341;RID-0;1194672;TR_02
1,309;RID-0;1194629;TR_02
1,470;RID-0;1193621;TR_02
1,374;RID-0;1193496;TR_02
1,320;RID-0;1193157;TR_02
1,330;RID-0;1193132;TR_02
1,315;RID-0;1192736;TR_02
1,339;RID-0;1190679;TR_02
1,327;RID-0;1190527;TR_02
1,322;RID-0;1190484;TR_02
1,348;RID-0;1189986;TR_02
1,321;RID-0;1188409;TR_02
1,344;RID-0;1188285;TR_02
1,348;RID-0;1187635;TR_02
1,345;RID-0;1187337;TR_02
1,335;RID-0;1187180;TR_02
1,355;RID-0;1186250;TR_02
